id_pengajuan,nik,nomor_nib,kota,kbli_kode,kbli_deskripsi,skala_usaha,jenis_kur,lama_usaha_bulan,modal_usaha,plafon_diajukan,tenor_bulan,jumlah_tanggungan,ada_npwp,ada_bpjs_tk,total_pendapatan_bulanan,hpp_bulanan,laba_kotor_bulanan,biaya_operasional_bulanan,rata_laba_bersih_bulanan,rata_saldo_harian,total_kredit_3bln,total_debit_3bln,kolektibilitas_slik,total_kredit_aktif_slik,jumlah_fasilitas_slik,status_blacklist,kredit_lunas_sebelumnya,ada_agunan,jenis_agunan,nilai_agunan,rasio_agunan_terhadap_plafon,dti_ratio,label_kelayakan
9e045b5b-9afe-4b4b-aa86-0579e11e8741,3180203460112031,2459435303461,Denpasar,96011,Laundri dan binatu,mikro,super_mikro,179,230841557,35198003,24,2,Ya,Ya,133838621,87163487,46675134,17667770,5960655,11237469,405992189,345194642,1,0,0,Tidak,1,Ya,SHGB,77395723,2.2,0.2583,Disetujui langsung
4ccd98b3-2333-428b-98e6-d55312981cc2,9564687278916434,5646221569822,Bekasi,14111,Industri pakaian jadi,mikro,super_mikro,11,243571701,21425719,36,2,Tidak,Tidak,64509401,22709831,41799570,19128215,625607,1575769,234422528,139615599,3,121539603,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.9989,Perlu perbaikan profil
ae391865-caac-4b45-a1a6-98d7faf423d4,7264853027511935,3545745925751,Palembang,10311,Industri pengolahan ikan,mikro,super_mikro,45,210550153,44573801,12,0,Tidak,Ya,87725913,50009589,37716324,12160553,11718035,7767994,281201601,205716488,1,0,0,Tidak,2,Ya,SHM,75618320,1.7,0.3328,Disetujui dengan syarat tambahan
395fb6d0-c1b2-4525-b813-dc9a9777e370,5673157905513593,5241772747281,Bogor,96011,Laundri dan binatu,mikro,super_mikro,3,251154456,9499926,12,1,Tidak,Tidak,142817043,59236743,83580300,32910931,1171954,773233,393273856,359624674,2,145978324,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.7093,Perlu perbaikan profil
70fb9ad8-b7da-4a12-83e6-7dc1ecc6cea4,3612729410923687,2159588683743,Tangerang,47211,Perdagangan eceran makanan,mikro,super_mikro,104,216534638,44965785,36,5,Ya,Ya,128530756,38975953,89554803,37002018,3666725,7978819,383051466,222051017,2,68238826,4,Tidak,2,Ya,SHGB,69052581,1.54,0.3577,Disetujui dengan syarat tambahan
c4e59c81-548c-4d41-af05-a411de586db4,3219454875865999,6311814593113,Bogor,47711,Perdagangan eceran pakaian,mikro,super_mikro,58,281308673,30626585,12,1,Tidak,Tidak,87933781,44000615,43933166,22720200,6706413,5245012,252544292,235411785,2,131556711,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.3996,Perlu tinjauan komite
9aae4e7b-e6cf-46e1-806d-a075715669a1,2742227721225731,1382027079244,Yogyakarta,47211,Perdagangan eceran makanan,mikro,super_mikro,23,34438668,49860018,36,5,Ya,Tidak,18612721,10539080,8073641,2550531,3363142,8060077,67522980,47683403,2,26242425,2,Tidak,1,Ya,SHM,66826758,1.34,0.4324,Perlu tinjauan komite
f8f1867d-979c-472e-bd88-a06669cc60dd,4740702389765985,0505833395677,Bekasi,47211,Perdagangan eceran makanan,kecil,kecil,82,1739723044,175809562,36,4,Ya,Tidak,943064437,558032009,385032428,110183167,33191027,42694706,2777373133,2210189264,1,12376440,2,Tidak,0,Ya,SHM,235296499,1.34,0.1545,Disetujui langsung
f8377bb8-fb63-4aee-876e-82795a44b7c1,2594101944712628,0283384650167,Palembang,14111,Industri pakaian jadi,mikro,mikro,34,25636578,9856403,36,0,Tidak,Tidak,10484140,6478444,4005696,1790699,640525,872118,39934407,27716412,2,182793041,1,Tidak,1,Tidak,Tidak ada,0,0.0,0.4488,Perlu tinjauan komite
da2d7395-a0ec-40dd-985d-74638e3e5dca,7466874332498980,8123727200543,Palembang,14111,Industri pakaian jadi,kecil,kecil,37,1022800673,413027412,60,0,Ya,Ya,119753236,79209037,40544199,19845774,18315474,80503692,331884004,229953926,1,36971014,3,Tidak,2,Ya,BPKB,712557632,1.73,0.3946,Disetujui dengan syarat tambahan
4b2e6051-9464-44c6-a464-6df70d1591e1,9801855934313166,7832117986145,Batam,49431,Angkutan barang,menengah,khusus,146,4476722409,2318157851,60,5,Ya,Ya,1155109279,463272390,691836889,362943502,128771954,993296963,3006089289,1681245843,1,38312767,1,Tidak,1,Ya,SHM,3087760968,1.33,0.315,Disetujui langsung
5aadccca-354a-46ab-94a7-18e0ffa7bdae,0810322003155298,5331222233075,Tangerang,14111,Industri pakaian jadi,mikro,super_mikro,159,270186815,21564740,36,3,Ya,Ya,123671143,47446039,76225104,45437425,3374121,4743187,294575631,270370844,1,0,0,Tidak,1,Ya,SHGB,46597988,2.16,0.1864,Disetujui langsung
a3632b28-e675-4389-9e7a-69a38e718c08,1062069153358491,7411927427861,Jakarta,96011,Laundri dan binatu,mikro,mikro,5,207152379,9287658,36,0,Tidak,Tidak,60452817,21153020,39299797,14969791,250621,512935,212685860,117047905,5,166178973,3,Ya,0,Tidak,Tidak ada,0,0.0,1.0809,Ditolak otomatis
c1380c7b-f000-40dc-a414-e9f5ddeb3334,1940576616066995,1659571969701,Bandung,14111,Industri pakaian jadi,kecil,kecil,107,2414779267,178701266,24,0,Ya,Tidak,1185532044,654603741,530928303,217275916,29190858,26906103,4172396274,3213064980,2,51538867,2,Tidak,0,Ya,SHGB,278683194,1.56,0.2678,Disetujui dengan syarat tambahan
b54d2d51-0143-4525-a46c-5d13d2c2349a,8585837421409059,7370086456941,Tangerang,01111,Pertanian padi,mikro,mikro,114,125672915,22197988,36,0,Ya,Tidak,52209023,31761412,20447611,10542325,1892259,3287077,162449760,121623536,1,0,0,Tidak,1,Ya,SHGB,41799422,1.88,0.3422,Disetujui dengan syarat tambahan
0c0b65e6-845a-4c4f-a6d9-b1b30e7f2996,4722481586230651,2442322104072,Bekasi,47711,Perdagangan eceran pakaian,mikro,mikro,11,60702812,15080042,12,5,Tidak,Tidak,10395786,4546169,5849617,2111038,1324785,732567,28534264,25078082,4,134015604,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.996,Ditolak otomatis
9dda61e9-523f-4e17-93e5-aa3e5f78836f,7265407485279619,4244839336948,Tangerang,62011,Aktivitas pemrograman komputer,mikro,mikro,32,176697935,27314862,12,5,Ya,Ya,14647939,10171422,4476517,932069,5834165,3040605,43075810,26926599,1,69042357,1,Tidak,0,Ya,SHM,41733950,1.53,0.4097,Disetujui dengan syarat tambahan
a62a380a-38a3-47e8-8801-7cd65a406944,2869138899873490,9376393565181,Denpasar,56101,Restoran dan rumah makan,mikro,super_mikro,10,58986505,48967479,12,4,Tidak,Tidak,26363344,13672762,12690582,3487419,3805809,4151433,74748754,64649206,4,144300945,4,Ya,0,Tidak,Tidak ada,0,0.0,1.1258,Ditolak otomatis
30ef3978-cb66-44fd-93b2-cb0b4cacb3a4,5651674798303738,3475580682146,Palembang,47211,Perdagangan eceran makanan,mikro,mikro,22,12960139,26160541,12,5,Ya,Ya,5081744,3234288,1847456,941034,7820911,5419601,17331387,15237592,1,0,0,Tidak,2,Ya,BPKB,55100268,2.11,0.2927,Disetujui dengan syarat tambahan
80864261-0372-4870-a90d-dba749f30d3c,4048513271153658,4741196848931,Medan,47211,Perdagangan eceran makanan,kecil,kecil,19,1748142005,484777452,48,5,Tidak,Tidak,136036026,90322278,45713748,18232107,14194374,21937485,494570819,384708827,3,41265544,4,Tidak,0,Ya,SHGB,1194590236,2.46,0.7471,Perlu perbaikan profil
bf2a80a5-b130-480a-a2d9-6ce613d59446,9160805735185081,4222886196322,Palembang,56101,Restoran dan rumah makan,mikro,mikro,72,204177280,8850896,36,1,Ya,Tidak,59607631,22709410,36898221,18415836,611125,1387726,147677891,101318505,2,23338575,4,Tidak,0,Ya,SHGB,14484687,1.64,0.4224,Perlu tinjauan komite
d1a9f2f2-4fbe-4173-9084-ed5c677f4f67,3983680160580205,5115161793305,Malang,47711,Perdagangan eceran pakaian,kecil,kecil,19,919659043,219113251,24,4,Tidak,Tidak,238414080,78429780,159984300,47633093,10867067,20352532,902528641,838954212,3,142377501,3,Tidak,0,Ya,SHM,444605597,2.03,0.8821,Perlu perbaikan profil
0e1109ae-e630-488f-b1a6-890f6f36f32b,9256112639415400,7936251300698,Depok,62011,Aktivitas pemrograman komputer,mikro,super_mikro,19,32559799,10457215,36,2,Tidak,Tidak,7393027,5086405,2306622,568431,448867,464261,21538501,13763492,2,35880358,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.6795,Perlu perbaikan profil
a263a8e1-c380-4c2c-b29f-6497d36a9401,9770401840265166,7324610973775,Malang,01111,Pertanian padi,mikro,mikro,3,291856905,45411821,36,1,Tidak,Tidak,22292138,8130183,14161955,3914408,2822144,2242982,48725454,36480219,3,128800552,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.4693,Perlu perbaikan profil
e3d202db-8301-4555-8b3a-1f4ede083de2,7766668561672832,6193193228605,Depok,56101,Restoran dan rumah makan,kecil,kecil,43,2412928438,231726514,24,5,Ya,Ya,203249207,108481157,94768050,56290982,31676116,45545379,756193048,552102275,1,0,0,Tidak,2,Ya,SHM,279461284,1.21,0.3201,Disetujui dengan syarat tambahan
f64ee42c-2b19-4b91-8a18-ff2d0cbc8b81,4924268763837297,0976391325951,Palembang,43211,Instalasi listrik,mikro,mikro,24,69561234,20452332,12,4,Tidak,Tidak,16796276,10590762,6205514,3647580,1076125,1068070,54563784,34797035,3,23201990,2,Ya,0,Tidak,Tidak ada,0,0.0,1.663,Ditolak otomatis
247af451-246d-4b2e-8ebf-55003c73080a,2880258180997061,3780708737443,Medan,47711,Perdagangan eceran pakaian,kecil,kecil,202,1639327198,177658689,48,5,Ya,Ya,274888234,109150623,165737611,47743446,19018095,46945198,915818977,847956405,1,0,0,Tidak,2,Ya,SHM,348287670,1.96,0.2043,Disetujui langsung
c478ec8e-eb4e-4f18-8ebc-1808866443b3,3958624062221559,1041573358968,Batam,10311,Industri pengolahan ikan,menengah,khusus,196,8214707433,1400135428,60,2,Ya,Tidak,3061894739,1726078645,1335816094,275352415,175573950,239993643,7317560503,6398304350,1,0,0,Tidak,1,Ya,SHM,2176299697,1.55,0.1396,Disetujui langsung
587355b7-da84-4d63-9616-cad252e0870f,3313492701465641,1352515345826,Medan,10311,Industri pengolahan ikan,mikro,mikro,20,119002275,48721729,12,0,Tidak,Tidak,39734381,27738337,11996044,4628259,4019750,2226188,98840082,87892500,3,418388848,3,Tidak,0,Tidak,Tidak ada,0,0.0,1.0606,Ditolak otomatis
9dc3ce56-c823-4133-8735-44d640141454,2053399121964747,6711989297183,Denpasar,56101,Restoran dan rumah makan,mikro,super_mikro,240,100841277,40821505,12,4,Ya,Ya,56690777,34595773,22095004,9015449,34055400,9995376,171513971,119237330,1,0,0,Tidak,0,Ya,SHGB,84144207,2.06,0.1049,Disetujui langsung
de79f5cb-b431-47cb-b7c4-8b4b8af4c15c,4139100660279262,4957215170939,Tangerang,62011,Aktivitas pemrograman komputer,kecil,kecil,7,800768436,457156666,24,0,Tidak,Tidak,381366806,264533611,116833195,59330121,26683345,40291465,1106633196,808157115,3,63086517,1,Tidak,0,Ya,BPKB,780284924,1.71,0.7496,Perlu perbaikan profil
1bc4df44-a180-4c36-a4ce-55283d64c226,6039564565311739,5273534163480,Surabaya,56101,Restoran dan rumah makan,mikro,super_mikro,32,126588111,44068927,24,4,Tidak,Tidak,70424489,41111272,29313217,11823670,988921,2617147,262224683,150541923,5,399074391,1,Ya,0,Tidak,Tidak ada,0,0.0,1.9496,Ditolak otomatis
d51054f3-aebf-44f4-91b9-09ec8cf0ba39,5202536895600531,2215700415169,Denpasar,62011,Aktivitas pemrograman komputer,mikro,mikro,6,163117381,37502580,12,0,Tidak,Tidak,9178202,5990968,3187234,776134,4489969,2104415,29066840,25749692,4,464702220,4,Ya,0,Tidak,Tidak ada,0,0.0,0.7308,Ditolak otomatis
7c8f6a74-9428-4609-8a81-49d872b414a1,6925146227208071,3448559573596,Semarang,10311,Industri pengolahan ikan,mikro,super_mikro,11,117951041,29453588,24,4,Tidak,Tidak,37101246,19715309,17385937,4818324,1850776,2171250,112242296,77984004,2,100636779,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.6962,Perlu perbaikan profil
cde00050-68dd-42d0-91e4-43bc255db9e6,7271269450002644,2942827222498,Tangerang,47211,Perdagangan eceran makanan,mikro,mikro,11,91029848,36115201,24,4,Tidak,Tidak,44290468,14480090,29810378,7382610,777820,560860,138143486,94360774,4,317276092,3,Ya,0,Tidak,Tidak ada,0,0.0,2.0314,Ditolak otomatis
aed41570-63cb-4ce0-a520-ae0aab75eb1e,2155956457281737,8082798644892,Surabaya,56101,Restoran dan rumah makan,mikro,mikro,115,244948127,2111402,12,4,Ya,Tidak,64879325,28840212,36039113,7743752,598939,401157,150791980,135498495,2,35801412,4,Tidak,1,Tidak,Tidak ada,0,0.0,0.3085,Disetujui dengan syarat tambahan
25146b15-d108-4882-bd5b-10c51a81dd41,3886018235205996,8997372524927,Denpasar,14111,Industri pakaian jadi,mikro,super_mikro,4,22039205,30842858,12,5,Tidak,Tidak,9870544,4270282,5600262,1893796,2265672,991183,21608569,14212711,5,352573495,3,Tidak,0,Tidak,Tidak ada,0,0.0,1.1911,Ditolak otomatis
d9de49a3-7481-4d70-83f8-73475a69114a,0225238725837198,1054013246559,Malang,10311,Industri pengolahan ikan,mikro,super_mikro,86,131089275,27506148,12,1,Ya,Ya,16277212,4984013,11293199,2830774,8476614,4940462,40771511,28887126,1,0,0,Tidak,1,Ya,SHM,64768578,2.35,0.2839,Disetujui dengan syarat tambahan
696d747d-ee92-46c4-a11b-48342dd7dd0e,4081771706425986,4985444866387,Palembang,47211,Perdagangan eceran makanan,mikro,super_mikro,10,274246973,36288405,36,5,Tidak,Tidak,163192154,84443257,78748897,43106294,1196452,2703934,543274396,452188883,2,124748068,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.8846,Perlu perbaikan profil
527d1142-ce6a-4313-95ea-9a477cbe319b,8790504759589701,6476191998104,Bandung,43211,Instalasi listrik,mikro,super_mikro,33,126424289,39034158,24,4,Tidak,Tidak,48083984,15081593,33002391,14791013,2258991,1797558,173898699,116957949,3,397381483,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.756,Ditolak otomatis
81c2260d-4e52-4b4d-95fd-a3d6ae22c668,8402136543601387,5341385448338,Bekasi,49431,Angkutan barang,kecil,kecil,34,2344434285,382235502,60,5,Ya,Tidak,256743616,95768030,160975586,47245277,22510317,104540582,896936026,603656365,1,0,0,Tidak,0,Ya,SHM,804895671,2.11,0.2972,Disetujui dengan syarat tambahan
c8f75437-2d31-4b1c-b689-0d31abb017d4,2835469764825939,9734693849209,Makassar,10311,Industri pengolahan ikan,mikro,mikro,20,56065266,34647887,12,3,Ya,Tidak,25859607,14706407,11153200,5395852,6301113,6594487,70516380,53596962,3,58364614,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.4811,Perlu tinjauan komite
69786803-d0c1-42be-845c-e57cb370dbb7,9749105930500424,0616585156066,Semarang,01111,Pertanian padi,mikro,mikro,35,233600539,38461482,36,4,Tidak,Tidak,68359075,25873602,42485473,23642180,2622524,3959990,211360209,136268813,3,39974799,4,Tidak,1,Tidak,Tidak ada,0,0.0,0.4278,Perlu tinjauan komite
6d7d9caf-1b36-49bc-b46b-ce150c0c2e16,3103910182561117,6702390017021,Batam,43211,Instalasi listrik,menengah,khusus,40,6540526540,1662220935,60,3,Tidak,Ya,3692398586,1843450822,1848947764,625014735,78652412,360120675,8761083486,6271864507,1,0,0,Tidak,0,Ya,SHM,4051143370,2.44,0.3698,Disetujui dengan syarat tambahan
8e331091-26e6-4a3d-a9e1-2340ed986175,3780157150984095,9943166247522,Batam,62011,Aktivitas pemrograman komputer,mikro,super_mikro,25,249658259,39430807,36,4,Tidak,Tidak,125994027,85018150,40975877,16048997,1378718,1117970,372619278,231464499,5,134307756,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.8342,Ditolak otomatis
1efd2baa-d849-4c27-8514-4a5a928594b2,1086684951145595,1909601080476,Denpasar,56101,Restoran dan rumah makan,mikro,mikro,3,114351942,5799875,36,0,Tidak,Tidak,9586484,6361381,3225103,1544111,269869,253324,34592513,26737979,3,69935801,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.6268,Perlu perbaikan profil
2d1b4e62-e8ac-4b22-9d16-8cae9113cab6,0877778896953171,6312738067877,Palembang,47711,Perdagangan eceran pakaian,mikro,super_mikro,109,239349453,30761487,36,4,Ya,Tidak,102542692,58766060,43776632,21713332,2598569,2598097,366392791,353342308,2,47432957,3,Tidak,1,Ya,SHGB,39309247,1.28,0.3453,Disetujui dengan syarat tambahan
7967d518-cbee-47bc-ac4a-bd4fcb81d31c,0332829948611576,5022948061589,Surabaya,43211,Instalasi listrik,mikro,super_mikro,107,273215305,8178706,12,1,Tidak,Tidak,108392411,57420327,50972084,25296051,1976624,971537,254427105,218154890,1,46199460,3,Tidak,0,Ya,SHM,12157661,1.49,0.3621,Disetujui dengan syarat tambahan
d2a7112b-28f4-448c-8cb7-d0bd14e1b924,9643513072991653,0047123143132,Denpasar,01111,Pertanian padi,mikro,super_mikro,56,224083851,26161291,24,4,Tidak,Ya,78830843,24523951,54306892,26820723,3198019,3664638,262761941,209755480,1,70568027,2,Tidak,1,Ya,SHGB,53042085,2.03,0.3579,Disetujui dengan syarat tambahan
820fa379-0362-4f8a-88cf-caa86a85f6f2,0092579360931351,1343254761810,Palembang,62011,Aktivitas pemrograman komputer,kecil,kecil,5,478157675,458975309,24,0,Tidak,Tidak,80503482,38790282,41713200,23198509,27646482,27774488,172150809,132799222,3,72630185,4,Tidak,0,Ya,SHM,956110146,2.08,0.7263,Perlu perbaikan profil
d947d17f-9d59-494c-820d-038863f88517,0978849790948754,9472700050290,Malang,10311,Industri pengolahan ikan,mikro,super_mikro,7,93330322,6266059,12,2,Tidak,Tidak,25118401,9126407,15991994,7996185,1025040,603320,90121587,64439727,3,65768000,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.5349,Perlu perbaikan profil
b133a933-735c-43ce-b2ab-d30a0ce6abce,5566895768046601,3262496917373,Bogor,49431,Angkutan barang,mikro,super_mikro,11,18074882,15801942,36,5,Tidak,Tidak,6735086,2863808,3871278,1601531,619888,686358,25691198,18459212,4,94658671,1,Ya,0,Tidak,Tidak ada,0,0.0,0.7435,Ditolak otomatis
96876f8b-e034-451e-8aa4-21a2c0d3327d,6041518744645816,1176699558130,Depok,96011,Laundri dan binatu,menengah,khusus,105,5211438311,2013144794,36,5,Ya,Tidak,1617840023,718254312,899585711,182084049,357247626,694924672,4986056600,2750694164,1,0,0,Tidak,2,Ya,SHM,3957332737,1.97,0.1644,Disetujui langsung
f1a12ee0-74e5-4920-a4ab-3c54681f7504,7888292664573676,3703184984896,Medan,14111,Industri pakaian jadi,kecil,kecil,47,2264917414,301023057,36,2,Ya,Tidak,701419514,433632635,267786879,117187884,33311035,57690664,2093396417,1593334664,2,0,0,Tidak,2,Ya,BPKB,697893402,2.32,0.2636,Disetujui dengan syarat tambahan
88b20000-3a54-4592-b49f-bd436a35d97a,3873561585834063,6253195418815,Surabaya,01111,Pertanian padi,mikro,mikro,73,225770452,31817074,24,2,Ya,Ya,98537337,53213737,45323600,16276019,5861046,5233525,371735001,220165538,1,0,0,Tidak,2,Ya,SHM,49584582,1.56,0.2375,Disetujui dengan syarat tambahan
4c60593c-8b8e-40e0-8823-1ee1a90da19f,8372595702281958,8178295693313,Denpasar,49431,Angkutan barang,kecil,kecil,7,2305926679,444824317,60,1,Tidak,Tidak,1150655188,569271886,581383302,240524699,9416517,24258474,4295661172,3387142580,3,121199927,4,Tidak,0,Ya,BPKB,916554447,2.06,0.8267,Perlu perbaikan profil
0dbff83a-b915-4ddc-a9c3-b1854742c793,4522659734703291,4566615092567,Makassar,49431,Angkutan barang,kecil,kecil,9,1180407133,148717472,48,2,Tidak,Tidak,222633605,152164834,70468771,17565080,3942862,10917261,480881598,393143255,3,107807531,2,Tidak,0,Ya,SHM,349160482,2.35,0.8251,Perlu perbaikan profil
ab4a2107-386b-4cfc-a89d-7b823eaad5c5,6658072693648213,8456699485204,Palembang,14111,Industri pakaian jadi,mikro,super_mikro,21,80976683,46304904,12,2,Tidak,Tidak,46309095,23236500,23072595,9482275,6341568,1886748,162955778,126818956,3,54426597,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.6389,Perlu perbaikan profil
e460db92-8916-48b7-8af2-eff5a3972592,2083855376161766,0451380649260,Batam,62011,Aktivitas pemrograman komputer,kecil,kecil,102,1290736586,308047018,24,4,Ya,Tidak,187652627,79075199,108577428,48050256,51882995,121043185,415089047,377848087,1,3370774,3,Tidak,1,Ya,SHM,758170593,2.46,0.2598,Disetujui langsung
baa98d4d-5566-44fd-9dae-9d63fe5f19ba,0865889302539872,0201989309492,Batam,62011,Aktivitas pemrograman komputer,kecil,kecil,67,2298415930,115667299,24,4,Ya,Ya,901169498,531928494,369241004,90794115,18781106,33873932,3185681768,1856934776,1,0,0,Tidak,1,Ya,SHGB,250985706,2.17,0.2694,Disetujui langsung
b11733d3-c3f2-4d17-94de-f67d0e511c96,2899531350773435,0968094749525,Yogyakarta,47211,Perdagangan eceran makanan,mikro,mikro,20,23696609,35960635,12,0,Tidak,Tidak,8222393,5629840,2592553,1125109,2036728,1046332,21896261,19588658,5,234659819,2,Ya,0,Tidak,Tidak ada,0,0.0,1.5449,Ditolak otomatis
1a8fe38f-ddd4-42d8-8dd5-fb71cbe9e08e,4450347141533821,7793213295469,Jakarta,96011,Laundri dan binatu,mikro,super_mikro,36,11326238,45221066,24,0,Tidak,Tidak,4331712,2762515,1569197,352705,1922432,2334189,11376179,7205539,3,211861677,4,Tidak,0,Tidak,Tidak ada,0,0.0,1.0291,Ditolak otomatis
987574ce-9b6e-420c-bb7d-26b3f330c5b0,9785159829762588,9339056433691,Depok,96011,Laundri dan binatu,mikro,mikro,21,11572647,4541722,36,2,Tidak,Tidak,5039135,3473019,1566116,556379,100000,100000,18539365,10378287,4,390534210,1,Tidak,0,Tidak,Tidak ada,0,0.0,1.3247,Ditolak otomatis
38fddcdb-13d0-4b82-8a0c-574df671786f,9842619854651971,4518202043026,Denpasar,14111,Industri pakaian jadi,kecil,kecil,3,2419586460,99733560,48,1,Tidak,Tidak,891369636,533756228,357613408,120358901,2664914,2538562,2658106879,2310631195,2,72547245,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.8187,Perlu perbaikan profil
f631b88c-8cd4-4489-bf15-d0c763f97717,9535775357426853,5640563335423,Semarang,96011,Laundri dan binatu,kecil,kecil,238,1128965980,153481743,24,3,Ya,Ya,146779686,96020856,50758830,27057186,36380620,57588624,401955294,366114873,1,13992851,2,Tidak,1,Ya,SHM,203849253,1.33,0.1846,Disetujui langsung
ae5ed2e4-22f7-472d-a8e7-73f7ff3aab5b,7481893916165086,7611653907110,Denpasar,01111,Pertanian padi,menengah,khusus,221,4143611142,748463540,48,4,Ya,Tidak,1175992186,392154694,783837492,444064761,117665573,353183209,4225637035,3946900299,1,9702446,3,Tidak,3,Ya,SHGB,1226302451,1.64,0.1391,Disetujui langsung
14b6069d-74f6-4085-9f97-efd73d036ba8,7564307272714990,4895184980885,Bekasi,62011,Aktivitas pemrograman komputer,kecil,kecil,172,450322445,303999192,48,1,Ya,Tidak,25228052,11051120,14176932,7327162,32251199,81174510,98069794,63914909,1,22714126,2,Tidak,0,Ya,BPKB,378142702,1.24,0.2062,Disetujui langsung
d3a58b13-9102-436f-a9e9-e05ac4310a5f,5275477070489151,3234050030339,Medan,47711,Perdagangan eceran pakaian,mikro,mikro,30,131936398,20614013,12,2,Tidak,Tidak,14192981,7560437,6632544,1435595,1703423,1734213,50202902,36044306,4,490943826,3,Ya,0,Tidak,Tidak ada,0,0.0,1.0589,Ditolak otomatis
154f9f23-1204-49ab-9ff2-e77c1f34d61a,7210197683475019,9419064414667,Surabaya,96011,Laundri dan binatu,menengah,khusus,221,7046593174,1805590160,60,0,Ya,Ya,1948465841,1358065067,590400774,286046779,150369509,600367370,4826027490,3321059256,1,12067171,3,Tidak,0,Ya,BPKB,2339964330,1.3,0.2101,Disetujui langsung
fe8530ac-f83d-4ec8-9193-88b41311eefc,4335581919577411,7379543078446,Bogor,10311,Industri pengolahan ikan,kecil,kecil,65,1047132938,362698678,48,4,Ya,Ya,389911265,246826982,143084283,46859703,57111904,88477845,907510837,535140437,1,33015331,2,Tidak,0,Ya,BPKB,459629552,1.27,0.1389,Disetujui langsung
04aec0a1-73d9-42f7-8e8d-ab19e8a68866,5969332211007181,8029725432478,Denpasar,43211,Instalasi listrik,mikro,mikro,16,288537102,27389895,24,0,Tidak,Tidak,41879841,21110679,20769162,11190388,922699,2098196,105336689,80962648,4,435759554,4,Ya,0,Tidak,Tidak ada,0,0.0,1.2987,Ditolak otomatis
510cf988-9398-4da9-af8f-7cd486fac936,0076958243270787,1837030144096,Denpasar,47211,Perdagangan eceran makanan,mikro,super_mikro,11,288658202,29694898,36,4,Tidak,Tidak,22756995,12331752,10425243,3045878,558236,1279543,80429040,59154336,4,94821132,3,Ya,0,Tidak,Tidak ada,0,0.0,1.5515,Ditolak otomatis
3870eafc-c67c-4670-a1e2-2761d7a9efa8,5086005653448599,6737360981595,Yogyakarta,56101,Restoran dan rumah makan,mikro,mikro,74,144845374,11461987,12,0,Ya,Tidak,37169583,24180978,12988605,5359209,3069851,2589143,104583528,62961295,2,0,0,Tidak,1,Tidak,Tidak ada,0,0.0,0.3267,Disetujui dengan syarat tambahan
3af2e3d5-c5cf-4100-a9df-6a0034ee56b3,3970314939311500,4496904690592,Malang,14111,Industri pakaian jadi,menengah,khusus,141,4625668918,2811254216,36,5,Ya,Tidak,1003645025,403433354,600211671,210876161,520339629,758856784,2270011462,1419522473,1,22694832,4,Tidak,2,Ya,SHM,6007332902,2.14,0.1576,Disetujui langsung
16497534-347c-407c-865c-c7d868bda5d3,6697781691741738,6217654427943,Batam,10311,Industri pengolahan ikan,mikro,mikro,35,195773017,20155378,36,0,Ya,Tidak,19672657,11275927,8396730,2126552,1645810,2040451,73969538,71298375,2,90253528,4,Tidak,1,Ya,SHM,30880549,1.53,0.3572,Perlu tinjauan komite
82e57674-4e9a-4de1-b58e-f67b80e037f6,7437068271092740,7325705005661,Batam,49431,Angkutan barang,kecil,kecil,62,503898013,275457678,48,5,Ya,Ya,111874555,67626010,44248545,23118666,19593943,28643338,267234231,147149234,1,0,0,Tidak,2,Ya,SHM,683755860,2.48,0.3075,Disetujui dengan syarat tambahan
b3745f33-190e-4ff4-986b-78c5076a5191,7702426585521265,5214900088337,Denpasar,96011,Laundri dan binatu,mikro,super_mikro,53,286260159,30118354,12,1,Ya,Tidak,79538456,46277990,33260466,15773989,5146461,2836477,223321538,126497256,2,26039136,3,Tidak,1,Tidak,Tidak ada,0,0.0,0.5121,Perlu tinjauan komite
aa39ee55-6f7d-4c8e-9c8e-407c114b6f65,1393952547886094,8608743503008,Batam,49431,Angkutan barang,mikro,mikro,16,66792233,4141674,24,3,Tidak,Tidak,8503017,3781332,4721685,1788932,224391,142938,28293104,24250300,3,283085172,2,Ya,0,Tidak,Tidak ada,0,0.0,0.8075,Ditolak otomatis
c8914c0c-51a3-4859-9485-20d44ec00957,1557137434040159,7919635432647,Bogor,43211,Instalasi listrik,mikro,mikro,11,225529749,7098574,12,4,Tidak,Tidak,82224951,56922679,25302272,12875039,800628,257649,267309762,210862230,3,137398496,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.7758,Perlu perbaikan profil
